feature_id,osm_id,osm_name,osm_ref,osm_fclass,entity_key,total_length_km,status,risk_level,current_high_cell_count,current_severe_cell_count,current_exposed_cell_count,current_exposed_length_km,24h_high_cell_count,24h_severe_cell_count,24h_exposed_cell_count,24h_exposed_length_km,48h_high_cell_count,48h_severe_cell_count,48h_exposed_cell_count,48h_exposed_length_km,72h_high_cell_count,72h_severe_cell_count,72h_exposed_cell_count,72h_exposed_length_km
OSM-ROAD-1232976607,1232976607,,,unclassified,osm:1232976607:2896,6.044,HIGH RISK,HIGH,1,0,1,0.882,1,0,1,0.882,1,0,1,0.882,1,0,1,0.882
OSM-ROAD-1241377481,1241377481,,,unclassified,osm:1241377481:2897,0.207,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-576839122,576839122,,,unclassified,osm:576839122:2898,4.656,HIGH RISK,HIGH,1,0,1,1.605,1,0,1,1.605,1,0,1,1.605,1,0,1,1.605
OSM-ROAD-1232769388,1232769388,,,track,osm:1232769388:2899,0.582,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232769390,1232769390,,,track,osm:1232769390:2900,0.35,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1225680507,1225680507,,,path,osm:1225680507:2901,0.062,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-597324382,597324382,,,path,osm:597324382:2902,0.035,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1225680508,1225680508,,,path,osm:1225680508:2903,0.017,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1239353685,1239353685,,,service,osm:1239353685:2904,0.231,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1239871805,1239871805,,,path,osm:1239871805:2905,0.169,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1239353679,1239353679,,,service,osm:1239353679:2906,0.039,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231175444,1231175444,,,path,osm:1231175444:2907,0.622,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-597324381,597324381,,,unclassified,osm:597324381:2908,6.12,HIGH RISK,HIGH,2,0,2,2.285,2,0,2,2.285,2,0,2,2.285,2,0,2,2.285
OSM-ROAD-1239871830,1239871830,,,path,osm:1239871830:2909,0.324,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1237098771,1237098771,,,path,osm:1237098771:2910,0.132,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-597324375,597324375,,,unclassified,osm:597324375:2911,3.699,HIGH RISK,HIGH,1,0,1,1.296,1,0,1,1.296,1,0,1,1.296,1,0,1,1.296
OSM-ROAD-1232974924,1232974924,,,path,osm:1232974924:2912,1.77,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577316437,577316437,,,footway,osm:577316437:2913,0.032,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-597335623,597335623,,,path,osm:597335623:2914,0.855,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232145433,1232145433,,,path,osm:1232145433:2915,1.731,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-597335619,597335619,,,path,osm:597335619:2916,0.407,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232145397,1232145397,,,path,osm:1232145397:2917,0.133,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231639555,1231639555,,,path,osm:1231639555:2918,0.616,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1234583556,1234583556,,,unclassified,osm:1234583556:2919,10.363,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232145396,1232145396,,,path,osm:1232145396:2920,0.171,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232145419,1232145419,,,path,osm:1232145419:2921,0.188,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232145422,1232145422,,,path,osm:1232145422:2922,1.217,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231638554,1231638554,,,path,osm:1231638554:2923,1.053,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1237254145,1237254145,,,footway,osm:1237254145:2924,0.378,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215715647,1215715647,,,path,osm:1215715647:2925,0.147,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215715645,1215715645,,,unclassified,osm:1215715645:2926,1.575,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215715648,1215715648,,,living_street,osm:1215715648:2927,0.236,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1237237711,1237237711,,,path,osm:1237237711:2928,0.4,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215715646,1215715646,,,unclassified,osm:1215715646:2929,1.295,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215716144,1215716144,,,path,osm:1215716144:2930,0.218,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1237028091,1237028091,,,path,osm:1237028091:2931,0.29,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1237237714,1237237714,,,path,osm:1237237714:2932,0.16,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215715644,1215715644,,,unclassified,osm:1215715644:2933,0.979,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232145418,1232145418,,,path,osm:1232145418:2934,0.065,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231638555,1231638555,,,path,osm:1231638555:2935,0.272,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1236162631,1236162631,,,unclassified,osm:1236162631:2936,0.137,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231639063,1231639063,,,residential,osm:1231639063:2937,3.251,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1225711522,1225711522,,,unclassified,osm:1225711522:2938,0.524,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577316435,577316435,,,unclassified,osm:577316435:2939,0.032,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577532794,577532794,,,path,osm:577532794:2940,0.01,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-596122963,596122963,,,path,osm:596122963:2941,0.06,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-596122965,596122965,,,unclassified,osm:596122965:2942,1.195,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-596122961,596122961,,,unclassified,osm:596122961:2943,0.01,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1225680511,1225680511,,,path,osm:1225680511:2944,0.03,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577320938,577320938,,,residential,osm:577320938:2945,0.027,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577320949,577320949,,,path,osm:577320949:2946,0.047,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1225680512,1225680512,,,unclassified,osm:1225680512:2947,0.077,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577320947,577320947,,,unclassified,osm:577320947:2948,0.185,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577320944,577320944,,,unclassified,osm:577320944:2949,0.009,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577320943,577320943,,,unclassified,osm:577320943:2950,0.017,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577320945,577320945,,,unclassified,osm:577320945:2951,0.008,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1225680513,1225680513,,,unclassified,osm:1225680513:2952,0.872,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1235791289,1235791289,,,path,osm:1235791289:2953,0.053,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-83685111,83685111,,,unclassified,osm:83685111:2954,13.953,HIGH RISK,HIGH,2,0,2,2.266,2,0,2,2.266,2,0,2,2.266,2,0,2,2.266
OSM-ROAD-577316440,577316440,,,path,osm:577316440:2955,0.042,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1237028074,1237028074,,,path,osm:1237028074:2956,0.105,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1235903567,1235903567,,,track,osm:1235903567:2957,0.186,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1235903566,1235903566,,,track,osm:1235903566:2958,0.104,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577316438,577316438,,,unclassified,osm:577316438:2959,0.025,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1235903568,1235903568,,,track,osm:1235903568:2960,0.129,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577316439,577316439,,,unclassified,osm:577316439:2961,1.106,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1233934110,1233934110,,,residential,osm:1233934110:2962,0.161,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577316441,577316441,,,unclassified,osm:577316441:2963,8.804,HIGH RISK,HIGH,1,0,1,1.148,1,0,1,1.148,1,0,1,1.148,0,0,0,0.0
OSM-ROAD-1235791281,1235791281,,,residential,osm:1235791281:2964,0.163,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577320940,577320940,,,residential,osm:577320940:2965,0.644,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628475,1231628475,,,unclassified,osm:1231628475:2966,0.316,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628513,1231628513,,,unclassified,osm:1231628513:2967,0.406,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628550,1231628550,,,unclassified,osm:1231628550:2968,0.121,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628460,1231628460,,,unclassified,osm:1231628460:2969,0.158,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1235791288,1235791288,,,path,osm:1235791288:2970,0.163,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628461,1231628461,,,unclassified,osm:1231628461:2971,0.326,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628458,1231628458,,,residential,osm:1231628458:2972,0.119,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628459,1231628459,,,footway,osm:1231628459:2973,0.021,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1225690199,1225690199,,,path,osm:1225690199:2974,0.043,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-534241155,534241155,,,residential,osm:534241155:2975,1.292,HIGH RISK,HIGH,1,0,1,1.163,1,0,1,1.163,1,0,1,1.163,1,0,1,1.163
OSM-ROAD-1231896820,1231896820,,,residential,osm:1231896820:2976,0.019,HIGH RISK,HIGH,1,0,1,0.019,1,0,1,0.019,1,0,1,0.019,1,0,1,0.019
OSM-ROAD-1231896821,1231896821,,,residential,osm:1231896821:2977,0.103,HIGH RISK,HIGH,1,0,1,0.103,1,0,1,0.103,1,0,1,0.103,1,0,1,0.103
OSM-ROAD-1231896819,1231896819,,,residential,osm:1231896819:2978,0.176,HIGH RISK,HIGH,1,0,1,0.176,1,0,1,0.176,1,0,1,0.176,1,0,1,0.176
OSM-ROAD-1231899790,1231899790,,,residential,osm:1231899790:2979,0.08,HIGH RISK,HIGH,1,0,1,0.08,1,0,1,0.08,1,0,1,0.08,1,0,1,0.08
OSM-ROAD-1225690198,1225690198,,,unclassified,osm:1225690198:2980,1.987,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231896830,1231896830,,,residential,osm:1231896830:2981,0.092,HIGH RISK,HIGH,1,0,1,0.092,1,0,1,0.092,1,0,1,0.092,1,0,1,0.092
OSM-ROAD-1231752763,1231752763,,,residential,osm:1231752763:2982,0.177,HIGH RISK,HIGH,1,0,1,0.162,1,0,1,0.162,1,0,1,0.162,1,0,1,0.162
OSM-ROAD-1231752667,1231752667,,,residential,osm:1231752667:2983,0.215,HIGH RISK,HIGH,1,0,1,0.215,1,0,1,0.215,1,0,1,0.215,1,0,1,0.215
OSM-ROAD-1234235627,1234235627,,,unclassified,osm:1234235627:2984,3.041,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1234235584,1234235584,,,unclassified,osm:1234235584:2985,1.188,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.124,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1234235626,1234235626,,,unclassified,osm:1234235626:2986,0.033,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.033,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1234235585,1234235585,,,unclassified,osm:1234235585:2987,0.022,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-597059628,597059628,,,residential,osm:597059628:2988,0.211,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.211,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1234235932,1234235932,,,residential,osm:1234235932:2989,0.281,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.281,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1234235931,1234235931,,,residential,osm:1234235931:2990,0.255,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.255,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-597059630,597059630,,,unclassified,osm:597059630:2991,3.593,WATCH,MODERATE,0,0,0,0.0,1,0,1,2.506,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1234235592,1234235592,,,service,osm:1234235592:2992,0.088,WATCH,MODERATE,0,0,0,0.0,1,0,1,0.088,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-597059627,597059627,,,unclassified,osm:597059627:2993,0.133,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1241954546,1241954546,,,residential,osm:1241954546:2994,0.375,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-576918567,576918567,,,unclassified,osm:576918567:2995,0.073,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1242531214,1242531214,,,unclassified,osm:1242531214:2996,0.082,HIGH RISK,HIGH,1,0,1,0.082,1,0,1,0.082,1,0,1,0.082,1,0,1,0.082
OSM-ROAD-1214411831,1214411831,,,unclassified,osm:1214411831:2997,1.583,HIGH RISK,HIGH,1,0,1,0.326,1,0,1,0.326,1,0,1,0.326,1,0,1,0.326
OSM-ROAD-1242531222,1242531222,,,path,osm:1242531222:2998,0.435,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-576918563,576918563,,,path,osm:576918563:2999,0.167,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-576918562,576918562,,,path,osm:576918562:3000,0.042,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-576918561,576918561,,,path,osm:576918561:3001,0.043,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-576918560,576918560,,,path,osm:576918560:3002,0.036,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-575970549,575970549,,,unclassified,osm:575970549:3003,2.119,HIGH RISK,HIGH,1,0,1,0.699,1,0,1,0.699,1,0,1,0.699,1,0,1,0.699
OSM-ROAD-1057592198,1057592198,Gorkhey to Bhareng Trek route,,footway,name:gorkhey to bhareng trek route,0.934,HIGH RISK,HIGH,1,0,1,0.597,1,0,1,0.597,1,0,1,0.597,1,0,1,0.597
OSM-ROAD-1232154101,1232154101,,,unclassified,osm:1232154101:3005,1.052,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232156569,1232156569,,,unclassified,osm:1232156569:3006,0.184,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232156158,1232156158,,,path,osm:1232156158:3007,0.057,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232156159,1232156159,,,path,osm:1232156159:3008,0.202,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1234554335,1234554335,,,unclassified,osm:1234554335:3009,4.402,HIGH RISK,HIGH,1,0,1,0.038,1,0,1,0.038,1,0,1,0.038,1,0,1,0.038
OSM-ROAD-1232156777,1232156777,,,unclassified,osm:1232156777:3010,0.268,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1057592197,1057592197,Gorkhey to Bhareng Trek route,,footway,name:gorkhey to bhareng trek route,0.162,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1394560628,1394560628,,,unclassified,osm:1394560628:3012,0.078,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232157134,1232157134,,,path,osm:1232157134:3013,0.06,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1057592196,1057592196,Gorkhey to Bhareng Trek route,,footway,name:gorkhey to bhareng trek route,0.148,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1057592195,1057592195,Gorkhey to Bhareng trek route,,footway,name:gorkhey to bhareng trek route,0.015,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1057592194,1057592194,Gorkhey to Bhareng Trek route,,footway,name:gorkhey to bhareng trek route,0.074,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1232154100,1232154100,,,unclassified,osm:1232154100:3017,0.468,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1057592193,1057592193,Gorkhey to Bhareng Trek route,,footway,name:gorkhey to bhareng trek route,0.662,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-247992297,247992297,Gorkhey to Bhareng Trek route,,footway,name:gorkhey to bhareng trek route,0.15,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1225755659,1225755659,,,living_street,osm:1225755659:3020,0.19,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589066657,589066657,,,unclassified,osm:589066657:3021,0.009,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589480691,589480691,,,path,osm:589480691:3022,0.791,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589066658,589066658,,,unclassified,osm:589066658:3023,3.072,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589069167,589069167,,,path,osm:589069167:3024,0.051,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589480160,589480160,,,unclassified,osm:589480160:3025,0.529,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589480692,589480692,,,path,osm:589480692:3026,0.011,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589066664,589066664,,,path,osm:589066664:3027,0.378,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589066667,589066667,,,unclassified,osm:589066667:3028,0.061,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-589480693,589480693,,,path,osm:589480693:3029,0.066,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-247992300,247992300,,,path,osm:247992300:3030,0.013,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-576918569,576918569,,,service,osm:576918569:3031,0.119,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1241954545,1241954545,,,path,osm:1241954545:3032,0.145,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1241975596,1241975596,,,path,osm:1241975596:3033,0.114,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1242531225,1242531225,,,unclassified,osm:1242531225:3034,0.123,HIGH RISK,HIGH,1,0,1,0.011,1,0,1,0.011,1,0,1,0.011,1,0,1,0.011
OSM-ROAD-1231311175,1231311175,,,residential,osm:1231311175:3035,0.369,HIGH RISK,HIGH,1,0,1,0.369,1,0,1,0.369,1,0,1,0.369,1,0,1,0.369
OSM-ROAD-576839119,576839119,,,unclassified,osm:576839119:3036,0.02,HIGH RISK,HIGH,1,0,1,0.02,1,0,1,0.02,1,0,1,0.02,1,0,1,0.02
OSM-ROAD-576839120,576839120,,,unclassified,osm:576839120:3037,0.809,HIGH RISK,HIGH,2,0,2,0.809,2,0,2,0.809,2,0,2,0.809,2,0,2,0.809
OSM-ROAD-576839121,576839121,,,unclassified,osm:576839121:3038,0.011,HIGH RISK,HIGH,1,0,1,0.01,1,0,1,0.01,1,0,1,0.01,1,0,1,0.01
OSM-ROAD-597329120,597329120,,,unclassified,osm:597329120:3039,0.015,HIGH RISK,HIGH,1,0,1,0.015,1,0,1,0.015,1,0,1,0.015,1,0,1,0.015
OSM-ROAD-597329122,597329122,,,residential,osm:597329122:3040,2.423,HIGH RISK,HIGH,2,0,2,0.87,2,0,2,0.87,2,0,2,0.87,1,0,1,0.44
OSM-ROAD-245778288,245778288,,,path,osm:245778288:3041,0.174,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-237622646,237622646,,,path,osm:237622646:3042,0.832,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1213966500,1213966500,,,path,osm:1213966500:3043,0.556,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628516,1231628516,,,unclassified,osm:1231628516:3044,0.021,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1235791283,1235791283,,,residential,osm:1235791283:3045,0.097,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628515,1231628515,,,unclassified,osm:1231628515:3046,0.073,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1231628514,1231628514,,,footway,osm:1231628514:3047,0.036,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-577320942,577320942,,,residential,osm:577320942:3048,0.503,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
